coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,saccharin,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,stevia,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,medium-to-sweet,honey,,,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,,chocolate powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,fresh,chocolate powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,chocolate syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,strawberry syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,caramel syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,hazelnut syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,vanilla syrup,4.199999999999999
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,cinnamon powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,evapore,chocolate powder,3.9
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,caramel syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,almond,chocolate powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,caramel syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,coconut,chocolate powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,chocolate syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,strawberry syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,caramel syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,hazelnut syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,vanilla syrup,4.6
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,cinnamon powder,4.3
flat white hot,XL,100% arabica,medium-to-sweet,honey,oat,chocolate powder,4.3
flat white hot,XL,100% arabica,sweet,white,,,3.6
flat white hot,XL,100% arabica,sweet,white,,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,white,,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,white,,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,white,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,white,,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,white,,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,white,,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,white,fresh,,3.6
flat white hot,XL,100% arabica,sweet,white,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,white,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,white,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,white,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,white,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,white,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,white,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,white,evapore,,3.6
flat white hot,XL,100% arabica,sweet,white,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,white,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,white,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,white,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,white,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,white,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,white,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,white,almond,,4.0
flat white hot,XL,100% arabica,sweet,white,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,white,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,white,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,white,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,white,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,white,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,white,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,white,coconut,,4.0
flat white hot,XL,100% arabica,sweet,white,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,white,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,white,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,white,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,white,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,white,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,white,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,white,oat,,4.0
flat white hot,XL,100% arabica,sweet,white,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,white,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,white,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,white,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,white,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,white,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,white,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,brown,,,3.6
flat white hot,XL,100% arabica,sweet,brown,,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,brown,,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,brown,fresh,,3.6
flat white hot,XL,100% arabica,sweet,brown,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,brown,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,brown,evapore,,3.6
flat white hot,XL,100% arabica,sweet,brown,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,brown,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,brown,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,brown,almond,,4.0
flat white hot,XL,100% arabica,sweet,brown,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,brown,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,brown,coconut,,4.0
flat white hot,XL,100% arabica,sweet,brown,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,brown,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,brown,oat,,4.0
flat white hot,XL,100% arabica,sweet,brown,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,brown,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,brown,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,,,3.6
flat white hot,XL,100% arabica,sweet,saccharin,,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,fresh,,3.6
flat white hot,XL,100% arabica,sweet,saccharin,fresh,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,fresh,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,fresh,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,fresh,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,fresh,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,fresh,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,fresh,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,evapore,,3.6
flat white hot,XL,100% arabica,sweet,saccharin,evapore,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,evapore,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,evapore,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,evapore,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,evapore,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,saccharin,evapore,cinnamon powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,evapore,chocolate powder,3.6
flat white hot,XL,100% arabica,sweet,saccharin,almond,,4.0
flat white hot,XL,100% arabica,sweet,saccharin,almond,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,almond,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,almond,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,almond,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,almond,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,almond,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,almond,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,coconut,,4.0
flat white hot,XL,100% arabica,sweet,saccharin,coconut,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,coconut,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,coconut,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,coconut,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,coconut,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,coconut,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,coconut,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,oat,,4.0
flat white hot,XL,100% arabica,sweet,saccharin,oat,chocolate syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,oat,strawberry syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,oat,caramel syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,oat,hazelnut syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,oat,vanilla syrup,4.3
flat white hot,XL,100% arabica,sweet,saccharin,oat,cinnamon powder,4.0
flat white hot,XL,100% arabica,sweet,saccharin,oat,chocolate powder,4.0
flat white hot,XL,100% arabica,sweet,stevia,,,3.6
flat white hot,XL,100% arabica,sweet,stevia,,chocolate syrup,3.9
flat white hot,XL,100% arabica,sweet,stevia,,strawberry syrup,3.9
flat white hot,XL,100% arabica,sweet,stevia,,caramel syrup,3.9
flat white hot,XL,100% arabica,sweet,stevia,,hazelnut syrup,3.9
flat white hot,XL,100% arabica,sweet,stevia,,vanilla syrup,3.9
flat white hot,XL,100% arabica,sweet,stevia,,cinnamon powder,3.6
