tee_type,variety,sugar,sugar_type,milk,extra,cost
tee,apple,little,brown,oat,chocolate syrup,2.5
tee,apple,little,brown,oat,strawberry syrup,2.5
tee,apple,little,brown,oat,caramel syrup,2.5
tee,apple,little,brown,oat,hazelnut syrup,2.5
tee,apple,little,brown,oat,vanilla syrup,2.5
tee,apple,little,brown,oat,cinnamon powder,2.2
tee,apple,little,brown,oat,chocolate powder,2.2
tee,apple,little,saccharin,,,1.8
tee,apple,little,saccharin,,chocolate syrup,2.1
tee,apple,little,saccharin,,strawberry syrup,2.1
tee,apple,little,saccharin,,caramel syrup,2.1
tee,apple,little,saccharin,,hazelnut syrup,2.1
tee,apple,little,saccharin,,vanilla syrup,2.1
tee,apple,little,saccharin,,cinnamon powder,1.8
tee,apple,little,saccharin,,chocolate powder,1.8
tee,apple,little,saccharin,fresh,,1.8
tee,apple,little,saccharin,fresh,chocolate syrup,2.1
tee,apple,little,saccharin,fresh,strawberry syrup,2.1
tee,apple,little,saccharin,fresh,caramel syrup,2.1
tee,apple,little,saccharin,fresh,hazelnut syrup,2.1
tee,apple,little,saccharin,fresh,vanilla syrup,2.1
tee,apple,little,saccharin,fresh,cinnamon powder,1.8
tee,apple,little,saccharin,fresh,chocolate powder,1.8
tee,apple,little,saccharin,evapore,,1.8
tee,apple,little,saccharin,evapore,chocolate syrup,2.1
tee,apple,little,saccharin,evapore,strawberry syrup,2.1
tee,apple,little,saccharin,evapore,caramel syrup,2.1
tee,apple,little,saccharin,evapore,hazelnut syrup,2.1
tee,apple,little,saccharin,evapore,vanilla syrup,2.1
tee,apple,little,saccharin,evapore,cinnamon powder,1.8
tee,apple,little,saccharin,evapore,chocolate powder,1.8
tee,apple,little,saccharin,almond,,2.2
tee,apple,little,saccharin,almond,chocolate syrup,2.5
tee,apple,little,saccharin,almond,strawberry syrup,2.5
tee,apple,little,saccharin,almond,caramel syrup,2.5
tee,apple,little,saccharin,almond,hazelnut syrup,2.5
tee,apple,little,saccharin,almond,vanilla syrup,2.5
tee,apple,little,saccharin,almond,cinnamon powder,2.2
tee,apple,little,saccharin,almond,chocolate powder,2.2
tee,apple,little,saccharin,coconut,,2.2
tee,apple,little,saccharin,coconut,chocolate syrup,2.5
tee,apple,little,saccharin,coconut,strawberry syrup,2.5
tee,apple,little,saccharin,coconut,caramel syrup,2.5
tee,apple,little,saccharin,coconut,hazelnut syrup,2.5
tee,apple,little,saccharin,coconut,vanilla syrup,2.5
tee,apple,little,saccharin,coconut,cinnamon powder,2.2
tee,apple,little,saccharin,coconut,chocolate powder,2.2
tee,apple,little,saccharin,oat,,2.2
tee,apple,little,saccharin,oat,chocolate syrup,2.5
tee,apple,little,saccharin,oat,strawberry syrup,2.5
tee,apple,little,saccharin,oat,caramel syrup,2.5
tee,apple,little,saccharin,oat,hazelnut syrup,2.5
tee,apple,little,saccharin,oat,vanilla syrup,2.5
tee,apple,little,saccharin,oat,cinnamon powder,2.2
tee,apple,little,saccharin,oat,chocolate powder,2.2
tee,apple,little,stevia,,,1.8
tee,apple,little,stevia,,chocolate syrup,2.1
tee,apple,little,stevia,,strawberry syrup,2.1
tee,apple,little,stevia,,caramel syrup,2.1
tee,apple,little,stevia,,hazelnut syrup,2.1
tee,apple,little,stevia,,vanilla syrup,2.1
tee,apple,little,stevia,,cinnamon powder,1.8
tee,apple,little,stevia,,chocolate powder,1.8
tee,apple,little,stevia,fresh,,1.8
tee,apple,little,stevia,fresh,chocolate syrup,2.1
tee,apple,little,stevia,fresh,strawberry syrup,2.1
tee,apple,little,stevia,fresh,caramel syrup,2.1
tee,apple,little,stevia,fresh,hazelnut syrup,2.1
tee,apple,little,stevia,fresh,vanilla syrup,2.1
tee,apple,little,stevia,fresh,cinnamon powder,1.8
tee,apple,little,stevia,fresh,chocolate powder,1.8
tee,apple,little,stevia,evapore,,1.8
tee,apple,little,stevia,evapore,chocolate syrup,2.1
tee,apple,little,stevia,evapore,strawberry syrup,2.1
tee,apple,little,stevia,evapore,caramel syrup,2.1
tee,apple,little,stevia,evapore,hazelnut syrup,2.1
tee,apple,little,stevia,evapore,vanilla syrup,2.1
tee,apple,little,stevia,evapore,cinnamon powder,1.8
tee,apple,little,stevia,evapore,chocolate powder,1.8
tee,apple,little,stevia,almond,,2.2
tee,apple,little,stevia,almond,chocolate syrup,2.5
tee,apple,little,stevia,almond,strawberry syrup,2.5
tee,apple,little,stevia,almond,caramel syrup,2.5
tee,apple,little,stevia,almond,hazelnut syrup,2.5
tee,apple,little,stevia,almond,vanilla syrup,2.5
tee,apple,little,stevia,almond,cinnamon powder,2.2
tee,apple,little,stevia,almond,chocolate powder,2.2
tee,apple,little,stevia,coconut,,2.2
tee,apple,little,stevia,coconut,chocolate syrup,2.5
tee,apple,little,stevia,coconut,strawberry syrup,2.5
tee,apple,little,stevia,coconut,caramel syrup,2.5
tee,apple,little,stevia,coconut,hazelnut syrup,2.5
tee,apple,little,stevia,coconut,vanilla syrup,2.5
tee,apple,little,stevia,coconut,cinnamon powder,2.2
tee,apple,little,stevia,coconut,chocolate powder,2.2
tee,apple,little,stevia,oat,,2.2
tee,apple,little,stevia,oat,chocolate syrup,2.5
tee,apple,little,stevia,oat,strawberry syrup,2.5
tee,apple,little,stevia,oat,caramel syrup,2.5
tee,apple,little,stevia,oat,hazelnut syrup,2.5
tee,apple,little,stevia,oat,vanilla syrup,2.5
tee,apple,little,stevia,oat,cinnamon powder,2.2
tee,apple,little,stevia,oat,chocolate powder,2.2
tee,apple,little,honey,,,2.1
tee,apple,little,honey,,chocolate syrup,2.4
tee,apple,little,honey,,strawberry syrup,2.4
tee,apple,little,honey,,caramel syrup,2.4
tee,apple,little,honey,,hazelnut syrup,2.4
tee,apple,little,honey,,vanilla syrup,2.4
tee,apple,little,honey,,cinnamon powder,2.1
tee,apple,little,honey,,chocolate powder,2.1
tee,apple,little,honey,fresh,,2.1
tee,apple,little,honey,fresh,chocolate syrup,2.4
tee,apple,little,honey,fresh,strawberry syrup,2.4
tee,apple,little,honey,fresh,caramel syrup,2.4
tee,apple,little,honey,fresh,hazelnut syrup,2.4
tee,apple,little,honey,fresh,vanilla syrup,2.4
tee,apple,little,honey,fresh,cinnamon powder,2.1
tee,apple,little,honey,fresh,chocolate powder,2.1
tee,apple,little,honey,evapore,,2.1
tee,apple,little,honey,evapore,chocolate syrup,2.4
tee,apple,little,honey,evapore,strawberry syrup,2.4
tee,apple,little,honey,evapore,caramel syrup,2.4
tee,apple,little,honey,evapore,hazelnut syrup,2.4
tee,apple,little,honey,evapore,vanilla syrup,2.4
tee,apple,little,honey,evapore,cinnamon powder,2.1
tee,apple,little,honey,evapore,chocolate powder,2.1
tee,apple,little,honey,almond,,2.5
tee,apple,little,honey,almond,chocolate syrup,2.8
tee,apple,little,honey,almond,strawberry syrup,2.8
tee,apple,little,honey,almond,caramel syrup,2.8
tee,apple,little,honey,almond,hazelnut syrup,2.8
tee,apple,little,honey,almond,vanilla syrup,2.8
tee,apple,little,honey,almond,cinnamon powder,2.5
tee,apple,little,honey,almond,chocolate powder,2.5
tee,apple,little,honey,coconut,,2.5
tee,apple,little,honey,coconut,chocolate syrup,2.8
tee,apple,little,honey,coconut,strawberry syrup,2.8
tee,apple,little,honey,coconut,caramel syrup,2.8
tee,apple,little,honey,coconut,hazelnut syrup,2.8
tee,apple,little,honey,coconut,vanilla syrup,2.8
tee,apple,little,honey,coconut,cinnamon powder,2.5
tee,apple,little,honey,coconut,chocolate powder,2.5
tee,apple,little,honey,oat,,2.5
tee,apple,little,honey,oat,chocolate syrup,2.8
tee,apple,little,honey,oat,strawberry syrup,2.8
tee,apple,little,honey,oat,caramel syrup,2.8
tee,apple,little,honey,oat,hazelnut syrup,2.8
tee,apple,little,honey,oat,vanilla syrup,2.8
tee,apple,little,honey,oat,cinnamon powder,2.5
tee,apple,little,honey,oat,chocolate powder,2.5
tee,apple,medium,,,,1.8
tee,apple,medium,,,chocolate syrup,2.1
tee,apple,medium,,,strawberry syrup,2.1
tee,apple,medium,,,caramel syrup,2.1
tee,apple,medium,,,hazelnut syrup,2.1
tee,apple,medium,,,vanilla syrup,2.1
tee,apple,medium,,,cinnamon powder,1.8
tee,apple,medium,,,chocolate powder,1.8
tee,apple,medium,,fresh,,1.8
tee,apple,medium,,fresh,chocolate syrup,2.1
tee,apple,medium,,fresh,strawberry syrup,2.1
tee,apple,medium,,fresh,caramel syrup,2.1
tee,apple,medium,,fresh,hazelnut syrup,2.1
tee,apple,medium,,fresh,vanilla syrup,2.1
tee,apple,medium,,fresh,cinnamon powder,1.8
tee,apple,medium,,fresh,chocolate powder,1.8
tee,apple,medium,,evapore,,1.8
tee,apple,medium,,evapore,chocolate syrup,2.1
tee,apple,medium,,evapore,strawberry syrup,2.1
tee,apple,medium,,evapore,caramel syrup,2.1
tee,apple,medium,,evapore,hazelnut syrup,2.1
tee,apple,medium,,evapore,vanilla syrup,2.1
tee,apple,medium,,evapore,cinnamon powder,1.8
tee,apple,medium,,evapore,chocolate powder,1.8
tee,apple,medium,,almond,,2.2
tee,apple,medium,,almond,chocolate syrup,2.5
tee,apple,medium,,almond,strawberry syrup,2.5
tee,apple,medium,,almond,caramel syrup,2.5
tee,apple,medium,,almond,hazelnut syrup,2.5
tee,apple,medium,,almond,vanilla syrup,2.5
tee,apple,medium,,almond,cinnamon powder,2.2
tee,apple,medium,,almond,chocolate powder,2.2
tee,apple,medium,,coconut,,2.2
tee,apple,medium,,coconut,chocolate syrup,2.5
tee,apple,medium,,coconut,strawberry syrup,2.5
tee,apple,medium,,coconut,caramel syrup,2.5
tee,apple,medium,,coconut,hazelnut syrup,2.5
tee,apple,medium,,coconut,vanilla syrup,2.5
tee,apple,medium,,coconut,cinnamon powder,2.2
tee,apple,medium,,coconut,chocolate powder,2.2
tee,apple,medium,,oat,,2.2
tee,apple,medium,,oat,chocolate syrup,2.5
tee,apple,medium,,oat,strawberry syrup,2.5
tee,apple,medium,,oat,caramel syrup,2.5
tee,apple,medium,,oat,hazelnut syrup,2.5
tee,apple,medium,,oat,vanilla syrup,2.5
tee,apple,medium,,oat,cinnamon powder,2.2
tee,apple,medium,,oat,chocolate powder,2.2
tee,apple,medium,white,,,1.8
tee,apple,medium,white,,chocolate syrup,2.1
tee,apple,medium,white,,strawberry syrup,2.1
tee,apple,medium,white,,caramel syrup,2.1
tee,apple,medium,white,,hazelnut syrup,2.1
tee,apple,medium,white,,vanilla syrup,2.1
tee,apple,medium,white,,cinnamon powder,1.8
tee,apple,medium,white,,chocolate powder,1.8
tee,apple,medium,white,fresh,,1.8
tee,apple,medium,white,fresh,chocolate syrup,2.1
tee,apple,medium,white,fresh,strawberry syrup,2.1
tee,apple,medium,white,fresh,caramel syrup,2.1
tee,apple,medium,white,fresh,hazelnut syrup,2.1
tee,apple,medium,white,fresh,vanilla syrup,2.1
tee,apple,medium,white,fresh,cinnamon powder,1.8
tee,apple,medium,white,fresh,chocolate powder,1.8
tee,apple,medium,white,evapore,,1.8
tee,apple,medium,white,evapore,chocolate syrup,2.1
tee,apple,medium,white,evapore,strawberry syrup,2.1
tee,apple,medium,white,evapore,caramel syrup,2.1
tee,apple,medium,white,evapore,hazelnut syrup,2.1
tee,apple,medium,white,evapore,vanilla syrup,2.1
tee,apple,medium,white,evapore,cinnamon powder,1.8
tee,apple,medium,white,evapore,chocolate powder,1.8
tee,apple,medium,white,almond,,2.2
tee,apple,medium,white,almond,chocolate syrup,2.5
tee,apple,medium,white,almond,strawberry syrup,2.5
tee,apple,medium,white,almond,caramel syrup,2.5
tee,apple,medium,white,almond,hazelnut syrup,2.5
tee,apple,medium,white,almond,vanilla syrup,2.5
tee,apple,medium,white,almond,cinnamon powder,2.2
tee,apple,medium,white,almond,chocolate powder,2.2
tee,apple,medium,white,coconut,,2.2
tee,apple,medium,white,coconut,chocolate syrup,2.5
tee,apple,medium,white,coconut,strawberry syrup,2.5
tee,apple,medium,white,coconut,caramel syrup,2.5
tee,apple,medium,white,coconut,hazelnut syrup,2.5
tee,apple,medium,white,coconut,vanilla syrup,2.5
tee,apple,medium,white,coconut,cinnamon powder,2.2
tee,apple,medium,white,coconut,chocolate powder,2.2
tee,apple,medium,white,oat,,2.2
tee,apple,medium,white,oat,chocolate syrup,2.5
tee,apple,medium,white,oat,strawberry syrup,2.5
tee,apple,medium,white,oat,caramel syrup,2.5
tee,apple,medium,white,oat,hazelnut syrup,2.5
tee,apple,medium,white,oat,vanilla syrup,2.5
tee,apple,medium,white,oat,cinnamon powder,2.2
tee,apple,medium,white,oat,chocolate powder,2.2
tee,apple,medium,brown,,,1.8
tee,apple,medium,brown,,chocolate syrup,2.1
tee,apple,medium,brown,,strawberry syrup,2.1
tee,apple,medium,brown,,caramel syrup,2.1
tee,apple,medium,brown,,hazelnut syrup,2.1
tee,apple,medium,brown,,vanilla syrup,2.1
tee,apple,medium,brown,,cinnamon powder,1.8
tee,apple,medium,brown,,chocolate powder,1.8
tee,apple,medium,brown,fresh,,1.8
tee,apple,medium,brown,fresh,chocolate syrup,2.1
tee,apple,medium,brown,fresh,strawberry syrup,2.1
tee,apple,medium,brown,fresh,caramel syrup,2.1
tee,apple,medium,brown,fresh,hazelnut syrup,2.1
tee,apple,medium,brown,fresh,vanilla syrup,2.1
tee,apple,medium,brown,fresh,cinnamon powder,1.8
tee,apple,medium,brown,fresh,chocolate powder,1.8
tee,apple,medium,brown,evapore,,1.8
tee,apple,medium,brown,evapore,chocolate syrup,2.1
tee,apple,medium,brown,evapore,strawberry syrup,2.1
tee,apple,medium,brown,evapore,caramel syrup,2.1
tee,apple,medium,brown,evapore,hazelnut syrup,2.1
tee,apple,medium,brown,evapore,vanilla syrup,2.1
tee,apple,medium,brown,evapore,cinnamon powder,1.8
tee,apple,medium,brown,evapore,chocolate powder,1.8
tee,apple,medium,brown,almond,,2.2
tee,apple,medium,brown,almond,chocolate syrup,2.5
tee,apple,medium,brown,almond,strawberry syrup,2.5
tee,apple,medium,brown,almond,caramel syrup,2.5
tee,apple,medium,brown,almond,hazelnut syrup,2.5
tee,apple,medium,brown,almond,vanilla syrup,2.5
tee,apple,medium,brown,almond,cinnamon powder,2.2
tee,apple,medium,brown,almond,chocolate powder,2.2
tee,apple,medium,brown,coconut,,2.2
tee,apple,medium,brown,coconut,chocolate syrup,2.5
tee,apple,medium,brown,coconut,strawberry syrup,2.5
tee,apple,medium,brown,coconut,caramel syrup,2.5
tee,apple,medium,brown,coconut,hazelnut syrup,2.5
tee,apple,medium,brown,coconut,vanilla syrup,2.5
tee,apple,medium,brown,coconut,cinnamon powder,2.2
tee,apple,medium,brown,coconut,chocolate powder,2.2
tee,apple,medium,brown,oat,,2.2
tee,apple,medium,brown,oat,chocolate syrup,2.5
tee,apple,medium,brown,oat,strawberry syrup,2.5
tee,apple,medium,brown,oat,caramel syrup,2.5
tee,apple,medium,brown,oat,hazelnut syrup,2.5
tee,apple,medium,brown,oat,vanilla syrup,2.5
tee,apple,medium,brown,oat,cinnamon powder,2.2
tee,apple,medium,brown,oat,chocolate powder,2.2
tee,apple,medium,saccharin,,,1.8
tee,apple,medium,saccharin,,chocolate syrup,2.1
tee,apple,medium,saccharin,,strawberry syrup,2.1
tee,apple,medium,saccharin,,caramel syrup,2.1
tee,apple,medium,saccharin,,hazelnut syrup,2.1
tee,apple,medium,saccharin,,vanilla syrup,2.1
tee,apple,medium,saccharin,,cinnamon powder,1.8
tee,apple,medium,saccharin,,chocolate powder,1.8
tee,apple,medium,saccharin,fresh,,1.8
tee,apple,medium,saccharin,fresh,chocolate syrup,2.1
tee,apple,medium,saccharin,fresh,strawberry syrup,2.1
tee,apple,medium,saccharin,fresh,caramel syrup,2.1
tee,apple,medium,saccharin,fresh,hazelnut syrup,2.1
tee,apple,medium,saccharin,fresh,vanilla syrup,2.1
tee,apple,medium,saccharin,fresh,cinnamon powder,1.8
tee,apple,medium,saccharin,fresh,chocolate powder,1.8
tee,apple,medium,saccharin,evapore,,1.8
tee,apple,medium,saccharin,evapore,chocolate syrup,2.1
tee,apple,medium,saccharin,evapore,strawberry syrup,2.1
tee,apple,medium,saccharin,evapore,caramel syrup,2.1
tee,apple,medium,saccharin,evapore,hazelnut syrup,2.1
tee,apple,medium,saccharin,evapore,vanilla syrup,2.1
tee,apple,medium,saccharin,evapore,cinnamon powder,1.8
tee,apple,medium,saccharin,evapore,chocolate powder,1.8
tee,apple,medium,saccharin,almond,,2.2
tee,apple,medium,saccharin,almond,chocolate syrup,2.5
tee,apple,medium,saccharin,almond,strawberry syrup,2.5
tee,apple,medium,saccharin,almond,caramel syrup,2.5
tee,apple,medium,saccharin,almond,hazelnut syrup,2.5
tee,apple,medium,saccharin,almond,vanilla syrup,2.5
tee,apple,medium,saccharin,almond,cinnamon powder,2.2
tee,apple,medium,saccharin,almond,chocolate powder,2.2
tee,apple,medium,saccharin,coconut,,2.2
tee,apple,medium,saccharin,coconut,chocolate syrup,2.5
tee,apple,medium,saccharin,coconut,strawberry syrup,2.5
tee,apple,medium,saccharin,coconut,caramel syrup,2.5
tee,apple,medium,saccharin,coconut,hazelnut syrup,2.5
tee,apple,medium,saccharin,coconut,vanilla syrup,2.5
tee,apple,medium,saccharin,coconut,cinnamon powder,2.2
tee,apple,medium,saccharin,coconut,chocolate powder,2.2
tee,apple,medium,saccharin,oat,,2.2
tee,apple,medium,saccharin,oat,chocolate syrup,2.5
tee,apple,medium,saccharin,oat,strawberry syrup,2.5
tee,apple,medium,saccharin,oat,caramel syrup,2.5
tee,apple,medium,saccharin,oat,hazelnut syrup,2.5
tee,apple,medium,saccharin,oat,vanilla syrup,2.5
tee,apple,medium,saccharin,oat,cinnamon powder,2.2
tee,apple,medium,saccharin,oat,chocolate powder,2.2
tee,apple,medium,stevia,,,1.8
tee,apple,medium,stevia,,chocolate syrup,2.1
tee,apple,medium,stevia,,strawberry syrup,2.1
tee,apple,medium,stevia,,caramel syrup,2.1
tee,apple,medium,stevia,,hazelnut syrup,2.1
tee,apple,medium,stevia,,vanilla syrup,2.1
tee,apple,medium,stevia,,cinnamon powder,1.8
tee,apple,medium,stevia,,chocolate powder,1.8
tee,apple,medium,stevia,fresh,,1.8
tee,apple,medium,stevia,fresh,chocolate syrup,2.1
tee,apple,medium,stevia,fresh,strawberry syrup,2.1
tee,apple,medium,stevia,fresh,caramel syrup,2.1
tee,apple,medium,stevia,fresh,hazelnut syrup,2.1
tee,apple,medium,stevia,fresh,vanilla syrup,2.1
tee,apple,medium,stevia,fresh,cinnamon powder,1.8
tee,apple,medium,stevia,fresh,chocolate powder,1.8
tee,apple,medium,stevia,evapore,,1.8
tee,apple,medium,stevia,evapore,chocolate syrup,2.1
tee,apple,medium,stevia,evapore,strawberry syrup,2.1
tee,apple,medium,stevia,evapore,caramel syrup,2.1
tee,apple,medium,stevia,evapore,hazelnut syrup,2.1
tee,apple,medium,stevia,evapore,vanilla syrup,2.1
tee,apple,medium,stevia,evapore,cinnamon powder,1.8
tee,apple,medium,stevia,evapore,chocolate powder,1.8
tee,apple,medium,stevia,almond,,2.2
tee,apple,medium,stevia,almond,chocolate syrup,2.5
tee,apple,medium,stevia,almond,strawberry syrup,2.5
tee,apple,medium,stevia,almond,caramel syrup,2.5
tee,apple,medium,stevia,almond,hazelnut syrup,2.5
tee,apple,medium,stevia,almond,vanilla syrup,2.5
tee,apple,medium,stevia,almond,cinnamon powder,2.2
tee,apple,medium,stevia,almond,chocolate powder,2.2
tee,apple,medium,stevia,coconut,,2.2
tee,apple,medium,stevia,coconut,chocolate syrup,2.5
tee,apple,medium,stevia,coconut,strawberry syrup,2.5
tee,apple,medium,stevia,coconut,caramel syrup,2.5
tee,apple,medium,stevia,coconut,hazelnut syrup,2.5
tee,apple,medium,stevia,coconut,vanilla syrup,2.5
tee,apple,medium,stevia,coconut,cinnamon powder,2.2
tee,apple,medium,stevia,coconut,chocolate powder,2.2
tee,apple,medium,stevia,oat,,2.2
tee,apple,medium,stevia,oat,chocolate syrup,2.5
tee,apple,medium,stevia,oat,strawberry syrup,2.5
tee,apple,medium,stevia,oat,caramel syrup,2.5
tee,apple,medium,stevia,oat,hazelnut syrup,2.5
tee,apple,medium,stevia,oat,vanilla syrup,2.5
tee,apple,medium,stevia,oat,cinnamon powder,2.2
tee,apple,medium,stevia,oat,chocolate powder,2.2
tee,apple,medium,honey,,,2.1
tee,apple,medium,honey,,chocolate syrup,2.4
tee,apple,medium,honey,,strawberry syrup,2.4
tee,apple,medium,honey,,caramel syrup,2.4
tee,apple,medium,honey,,hazelnut syrup,2.4
tee,apple,medium,honey,,vanilla syrup,2.4
tee,apple,medium,honey,,cinnamon powder,2.1
tee,apple,medium,honey,,chocolate powder,2.1
tee,apple,medium,honey,fresh,,2.1
tee,apple,medium,honey,fresh,chocolate syrup,2.4
tee,apple,medium,honey,fresh,strawberry syrup,2.4
tee,apple,medium,honey,fresh,caramel syrup,2.4
tee,apple,medium,honey,fresh,hazelnut syrup,2.4
tee,apple,medium,honey,fresh,vanilla syrup,2.4
tee,apple,medium,honey,fresh,cinnamon powder,2.1
tee,apple,medium,honey,fresh,chocolate powder,2.1
tee,apple,medium,honey,evapore,,2.1
tee,apple,medium,honey,evapore,chocolate syrup,2.4
tee,apple,medium,honey,evapore,strawberry syrup,2.4
tee,apple,medium,honey,evapore,caramel syrup,2.4
tee,apple,medium,honey,evapore,hazelnut syrup,2.4
tee,apple,medium,honey,evapore,vanilla syrup,2.4
tee,apple,medium,honey,evapore,cinnamon powder,2.1
tee,apple,medium,honey,evapore,chocolate powder,2.1
tee,apple,medium,honey,almond,,2.5
tee,apple,medium,honey,almond,chocolate syrup,2.8
tee,apple,medium,honey,almond,strawberry syrup,2.8
tee,apple,medium,honey,almond,caramel syrup,2.8
tee,apple,medium,honey,almond,hazelnut syrup,2.8
tee,apple,medium,honey,almond,vanilla syrup,2.8
tee,apple,medium,honey,almond,cinnamon powder,2.5
tee,apple,medium,honey,almond,chocolate powder,2.5
